onset	duration	trial_type	event_value	event_sample	response_time	response_time2	stimamp	stimon	sdt	confidence
2220.6494140625	0	conf-resp	201	2273945	0.56698	1.6738	1.0836	0.038515	j	0.61
2221.3837890625	0	stim-adapt	100	2274697	0.40718	1.2162	1.0836	0.16775	h	0.75
2224.7587890625	0	miss	102	2278153	0.40718	1.2162	1.0836	0.16775	h	0.75
2225.2666015625	0	conf	200	2278673	0.40718	1.2162	1.0836	0.16775	h	0.75
2226.4833984375	0	conf-resp	201	2279919	0.40718	1.2162	1.0836	0.16775	h	0.75
2229.001953125	0	stim-adapt	100	2282498	1.1814	1.7247	1.1088	1.9496	i	0.73
2231.349609375	0	miss	102	2284902	1.1814	1.7247	1.1088	1.9496	i	0.73
2231.8583984375	0	conf	200	2285423	1.1814	1.7247	1.1088	1.9496	i	0.73
2233.58203125	0	conf-resp	201	2287188	1.1814	1.7247	1.1088	1.9496	i	0.73
2235.453125	0	stim-adapt	100	2289104	0.33679	1.6861	1.134	1.3027	t	0.88
2237.6201171875	0	miss	102	2291323	0.33679	1.6861	1.134	1.3027	t	0.88
2238.12890625	0	conf	200	2291844	0.33679	1.6861	1.134	1.3027	t	0.88
2239.81640625	0	conf-resp	201	2293572	0.33679	1.6861	1.134	1.3027	t	0.88
2240.845703125	0	stim-adapt	100	2294626	2.3022	1.1526	1.1592	0.46248	h	0.62
2245.8046875	0	hit	101	2299704	2.3022	1.1526	1.1592	0.46248	h	0.62
2246.3134765625	0	conf	200	2300225	2.3022	1.1526	1.1592	0.46248	h	0.62
2247.4658203125	0	conf-resp	201	2301405	2.3022	1.1526	1.1592	0.46248	h	0.62
2248.8388671875	0	stim-adapt	100	2302811	0.33437	3.8892	1.134	0.80698	i	0.36
2251.501953125	0	hit	101	2305538	0.33437	3.8892	1.134	0.80698	i	0.36
2252.0107421875	0	conf	200	2306059	0.33437	3.8892	1.134	0.80698	i	0.36
2255.8994140625	0	conf-resp	201	2310041	0.33437	3.8892	1.134	0.80698	i	0.36
2256.7109375	0	stim-adapt	100	2310872	0.31123	1.9134	1.1088	0.24404	t	0.63
2259.892578125	0	miss	102	2314130	0.31123	1.9134	1.1088	0.24404	t	0.63
2260.4013671875	0	conf	200	2314651	0.31123	1.9134	1.1088	0.24404	t	0.63
2262.31640625	0	conf-resp	201	2316612	0.31123	1.9134	1.1088	0.24404	t	0.63
2263.419921875	0	stim-adapt	100	2317742	0.28525	0.98091	1.134	0.53688	m	0.62
2266.3076171875	0	cr	104	2320699	0.28525	0.98091	1.134	0.53688	m	0.62
2266.818359375	0	conf	200	2321222	0.28525	0.98091	1.134	0.53688	m	0.62
2267.798828125	0	conf-resp	201	2322226	0.28525	0.98091	1.134	0.53688	m	0.62
2268.8818359375	0	stim-adapt	100	2323335	0.74749	1.407	1.134	0.51569	i	0.64
2272.2314453125	0	cr	104	2326765	0.74749	1.407	1.134	0.51569	i	0.64
2272.7421875	0	conf	200	2327288	0.74749	1.407	1.134	0.51569	i	0.64
2274.1494140625	0	conf-resp	201	2328729	0.74749	1.407	1.134	0.51569	i	0.64
2275.37890625	0	stim-adapt	100	2329988	0.33287	3.2415	1.134	0.66333	s	0.21
2278.1806640625	0	hit	101	2332857	0.33287	3.2415	1.134	0.66333	s	0.21
2278.689453125	0	conf	200	2333378	0.33287	3.2415	1.134	0.66333	s	0.21
2281.9326171875	0	conf-resp	201	2336699	0.33287	3.2415	1.134	0.66333	s	0.21
2282.8037109375	0	stim-adapt	100	2337591	1.2013	1.3049	1.1088	0.30447	s	0.6
2286.818359375	0	miss	102	2341702	1.2013	1.3049	1.1088	0.30447	s	0.6
2287.3271484375	0	conf	200	2342223	1.2013	1.3049	1.1088	0.30447	s	0.6
2288.6318359375	0	conf-resp	201	2343559	1.2013	1.3049	1.1088	0.30447	s	0.6
2289.9052734375	0	stim-adapt	100	2344863	0.399	1.9369	1.134	0.69602	h	0.62
2292.734375	0	cr	104	2347760	0.399	1.9369	1.134	0.69602	h	0.62
2293.2451171875	0	conf	200	2348283	0.399	1.9369	1.134	0.69602	h	0.62
2295.181640625	0	conf-resp	201	2350266	0.399	1.9369	1.134	0.69602	h	0.62
2295.9912109375	0	stim-adapt	100	2351095	0.3214	2.4798	1.134	0.24332	i	0.59
2299.2099609375	0	hit	101	2354391	0.3214	2.4798	1.134	0.24332	i	0.59
2299.71875	0	conf	200	2354912	0.3214	2.4798	1.134	0.24332	i	0.59
2302.1982421875	0	conf-resp	201	2357451	0.3214	2.4798	1.134	0.24332	i	0.59
2317.6845703125	0	stim-adapt	100	2373309	2.1075	2.3836	1.1088	1.1951	t	0.62
2321.72265625	0	hit	101	2377444	2.1075	2.3836	1.1088	1.1951	t	0.62
2322.23046875	0	conf	200	2377964	2.1075	2.3836	1.1088	1.1951	t	0.62
2324.615234375	0	conf-resp	201	2380406	2.1075	2.3836	1.1088	1.1951	t	0.62
2326.9501953125	0	stim-adapt	100	2382797	0.84259	2.2488	1.0836	1.768	c	0.5
2329.140625	0	hit	101	2385040	0.84259	2.2488	1.0836	1.768	c	0.5
2329.6494140625	0	conf	200	2385561	0.84259	2.2488	1.0836	1.768	c	0.5
2331.8984375	0	conf-resp	201	2387864	0.84259	2.2488	1.0836	1.768	c	0.5
2334.3525390625	0	stim-adapt	100	2390377	0.99451	4.1834	1.0584	1.8875	r	0.37
2336.5791015625	0	miss	102	2392657	0.99451	4.1834	1.0584	1.8875	r	0.37
2337.09765625	0	conf	200	2393188	0.99451	4.1834	1.0584	1.8875	r	0.37
2341.2822265625	0	conf-resp	201	2397473	0.99451	4.1834	1.0584	1.8875	r	0.37
2342.9462890625	0	stim-adapt	100	2399177	0.49913	1.7611	1.0836	1.0983	e	1
2345.4658203125	0	hit	101	2401757	0.49913	1.7611	1.0836	1.0983	e	1
2345.9736328125	0	conf	200	2402277	0.49913	1.7611	1.0836	1.0983	e	1
2347.7353515625	0	conf-resp	201	2404081	0.49913	1.7611	1.0836	1.0983	e	1
2349.75390625	0	stim-adapt	100	2406148	0.6721	3.6173	1.0584	1.4568	j	0.6
2352.1044921875	0	hit	101	2408555	0.6721	3.6173	1.0584	1.4568	j	0.6
2352.61328125	0	conf	200	2409076	0.6721	3.6173	1.0584	1.4568	j	0.6
2356.2314453125	0	conf-resp	201	2412781	0.6721	3.6173	1.0584	1.4568	j	0.6
2357.9541015625	0	stim-adapt	100	2414545	0.73719	1.6042	1.0332	1.1535	h	0.81
2360.6513671875	0	miss	102	2417307	0.73719	1.6042	1.0332	1.1535	h	0.81
2361.16015625	0	conf	200	2417828	0.73719	1.6042	1.0332	1.1535	h	0.81
2362.7646484375	0	conf-resp	201	2419471	0.73719	1.6042	1.0332	1.1535	h	0.81
2363.3837890625	0	stim-adapt	100	2420105	0.60919	1.4483	1.0584	0.051715	i	0.8
2367.0556640625	0	miss	102	2423865	0.60919	1.4483	1.0584	0.051715	i	0.8
2367.564453125	0	conf	200	2424386	0.60919	1.4483	1.0584	0.051715	i	0.8
2369.0146484375	0	conf-resp	201	2425871	0.60919	1.4483	1.0584	0.051715	i	0.8
2370.4775390625	0	stim-adapt	100	2427369	0.39882	1.4501	1.0836	0.89306	t	0.8
2373.1123046875	0	cr	104	2430067	0.39882	1.4501	1.0836	0.89306	t	0.8
2373.62890625	0	conf	200	2430596	0.39882	1.4501	1.0836	0.89306	t	0.8
2375.0810546875	0	conf-resp	201	2432083	0.39882	1.4501	1.0836	0.89306	t	0.8
2376.939453125	0	stim-adapt	100	2433986	0.53086	1.241	1.0836	1.2926	h	0.82
2379.2958984375	0	miss	102	2436399	0.53086	1.241	1.0836	1.2926	h	0.82
2379.8056640625	0	conf	200	2436921	0.53086	1.241	1.0836	1.2926	h	0.82
2381.0478515625	0	conf-resp	201	2438193	0.53086	1.241	1.0836	1.2926	h	0.82
2382.6630859375	0	stim-adapt	100	2439847	1.0639	1.7101	1.1088	1.0424	i	0.69
2385.8125	0	cr	104	2443072	1.0639	1.7101	1.1088	1.0424	i	0.69
2386.3203125	0	conf	200	2443592	1.0639	1.7101	1.1088	1.0424	i	0.69
2388.03125	0	conf-resp	201	2445344	1.0639	1.7101	1.1088	1.0424	i	0.69
2389.341796875	0	stim-adapt	100	2446686	2.1446	2.0637	1.1088	0.74463	t	0.79
2393.8583984375	0	miss	102	2451311	2.1446	2.0637	1.1088	0.74463	t	0.79
2394.3671875	0	conf	200	2451832	2.1446	2.0637	1.1088	0.74463	t	0.79
2396.4306640625	0	conf-resp	201	2453945	2.1446	2.0637	1.1088	0.74463	t	0.79
2398.8720703125	0	stim-adapt	100	2456445	0.39201	1.0314	1.134	1.8743	h	0.5
2400.5068359375	0	miss	102	2458119	0.39201	1.0314	1.134	1.8743	h	0.5
2401.015625	0	conf	200	2458640	0.39201	1.0314	1.134	1.8743	h	0.5
2402.0478515625	0	conf-resp	201	2459697	0.39201	1.0314	1.134	1.8743	h	0.5
2404.2734375	0	stim-adapt	100	2461976	0.42845	3.7123	1.1592	1.6591	i	0.85
2406.158203125	0	miss	102	2463906	0.42845	3.7123	1.1592	1.6591	i	0.85
2406.6669921875	0	conf	200	2464427	0.42845	3.7123	1.1592	1.6591	i	0.85
2410.380859375	0	conf-resp	201	2468230	0.42845	3.7123	1.1592	1.6591	i	0.85
2412.6513671875	0	stim-adapt	100	2470555	0.4672	1.4384	1.1844	1.6982	t	0.72
2414.548828125	0	miss	102	2472498	0.4672	1.4384	1.1844	1.6982	t	0.72
2415.0576171875	0	conf	200	2473019	0.4672	1.4384	1.1844	1.6982	t	0.72
2416.4970703125	0	conf-resp	201	2474493	0.4672	1.4384	1.1844	1.6982	t	0.72
2417.8076171875	0	stim-adapt	100	2475835	0.86615	5.5582	1.2096	0.74507	c	0.75
2421.046875	0	miss	102	2479152	0.86615	5.5582	1.2096	0.74507	c	0.75
2421.5537109375	0	conf	200	2479671	0.86615	5.5582	1.2096	0.74507	c	0.75
2427.1123046875	0	conf-resp	201	2485363	0.86615	5.5582	1.2096	0.74507	c	0.75
2428.8671875	0	stim-adapt	100	2487160	0.60133	2.4891	1.2348	1.1864	r	0.79
2431.3994140625	0	cr	104	2489753	0.60133	2.4891	1.2348	1.1864	r	0.79
2431.908203125	0	conf	200	2490274	0.60133	2.4891	1.2348	1.1864	r	0.79
2434.3974609375	0	conf-resp	201	2492823	0.60133	2.4891	1.2348	1.1864	r	0.79
2436.7099609375	0	stim-adapt	100	2495191	0.3754	1.9637	1.2348	1.7451	e	0.64
2438.455078125	0	miss	102	2496978	0.3754	1.9637	1.2348	1.7451	e	0.64
2438.9658203125	0	conf	200	2497501	0.3754	1.9637	1.2348	1.7451	e	0.64
2440.9306640625	0	conf-resp	201	2499513	0.3754	1.9637	1.2348	1.7451	e	0.64
2443.36328125	0	stim-adapt	100	2502004	0.3462	1.2933	1.26	1.867	j	0.87
2444.9775390625	0	miss	102	2503657	0.3462	1.2933	1.26	1.867	j	0.87
2445.486328125	0	conf	200	2504178	0.3462	1.2933	1.26	1.867	j	0.87
2446.7802734375	0	conf-resp	201	2505503	0.3462	1.2933	1.26	1.867	j	0.87
2448.68359375	0	stim-adapt	100	2507452	0.37086	2.504	1.2852	1.3369	h	0.6
2450.833984375	0	hit	101	2509654	0.37086	2.504	1.2852	1.3369	h	0.6
2451.341796875	0	conf	200	2510174	0.37086	2.504	1.2852	1.3369	h	0.6
2453.8466796875	0	conf-resp	201	2512739	0.37086	2.504	1.2852	1.3369	h	0.6
2454.826171875	0	stim-adapt	100	2513742	0.39873	3.0538	1.26	0.41355	i	0.84
2457.9462890625	0	hit	101	2516937	0.39873	3.0538	1.26	0.41355	i	0.84
2458.458984375	0	conf	200	2517462	0.39873	3.0538	1.26	0.41355	i	0.84
2461.513671875	0	conf-resp	201	2520590	0.39873	3.0538	1.26	0.41355	i	0.84
2463.3876953125	0	stim-adapt	100	2522509	0.39734	2.0422	1.2348	1.3077	t	1
2465.59375	0	hit	101	2524768	0.39734	2.0422	1.2348	1.3077	t	1
2466.1025390625	0	conf	200	2525289	0.39734	2.0422	1.2348	1.3077	t	1
2468.146484375	0	conf-resp	201	2527382	0.39734	2.0422	1.2348	1.3077	t	1
2468.857421875	0	stim-adapt	100	2528110	1.0437	1.3365	1.2096	0.1441	m	0.5
2472.8916015625	0	miss	102	2532241	1.0437	1.3365	1.2096	0.1441	m	0.5
2473.408203125	0	conf	200	2532770	1.0437	1.3365	1.2096	0.1441	m	0.5
2474.74609375	0	conf-resp	201	2534140	1.0437	1.3365	1.2096	0.1441	m	0.5
2476.1259765625	0	stim-adapt	100	2535553	0.63433	2.2657	1.2348	0.81345	i	1
2479.080078125	0	hit	101	2538578	0.63433	2.2657	1.2348	0.81345	i	1
2479.595703125	0	conf	200	2539106	0.63433	2.2657	1.2348	0.81345	i	1
2481.86328125	0	conf-resp	201	2541428	0.63433	2.2657	1.2348	0.81345	i	1
2483.763671875	0	stim-adapt	100	2543374	0.61398	1.2728	1.2096	1.3339	s	0.5
2486.1640625	0	hit	101	2545832	0.61398	1.2728	1.2096	1.3339	s	0.5
2486.6728515625	0	conf	200	2546353	0.61398	1.2728	1.2096	1.3339	s	0.5
2487.9462890625	0	conf-resp	201	2547657	0.61398	1.2728	1.2096	1.3339	s	0.5
2490.3818359375	0	stim-adapt	100	2550151	0.41709	1.6636	1.1844	1.8675	s	0.6
2492.06640625	0	hit	101	2551876	0.41709	1.6636	1.1844	1.8675	s	0.6
2492.58203125	0	conf	200	2552404	0.41709	1.6636	1.1844	1.8675	s	0.6
2494.2451171875	0	conf-resp	201	2554107	0.41709	1.6636	1.1844	1.8675	s	0.6
2496.4345703125	0	stim-adapt	100	2556349	1.4212	3.7365	1.1592	1.6219	m	0.6
2499.3505859375	0	hit	101	2559335	1.4212	3.7365	1.1592	1.6219	m	0.6
2499.859375	0	conf	200	2559856	1.4212	3.7365	1.1592	1.6219	m	0.6
2503.595703125	0	conf-resp	201	2563682	1.4212	3.7365	1.1592	1.6219	m	0.6
2505.1318359375	0	stim-adapt	100	2565255	2.6401	1.3667	1.134	0.9691	i	0.81
2509.9365234375	0	miss	102	2570175	2.6401	1.3667	1.134	0.9691	i	0.81
2510.4453125	0	conf	200	2570696	2.6401	1.3667	1.134	0.9691	i	0.81
2511.8125	0	conf-resp	201	2572096	2.6401	1.3667	1.134	0.9691	i	0.81
2513.89453125	0	stim-adapt	100	2574228	0.40366	1.1181	1.1592	1.5135	s	0.73
2515.9169921875	0	miss	102	2576299	0.40366	1.1181	1.1592	1.5135	s	0.73
2516.42578125	0	conf	200	2576820	0.40366	1.1181	1.1592	1.5135	s	0.73
2517.5458984375	0	conf-resp	201	2577967	0.40366	1.1181	1.1592	1.5135	s	0.73
2518.9462890625	0	stim-adapt	100	2579401	0.6279	1.8304	1.1844	0.83409	s	0.74
2521.8564453125	0	cr	104	2582381	0.6279	1.8304	1.1844	0.83409	s	0.74
2522.365234375	0	conf	200	2582902	0.6279	1.8304	1.1844	0.83409	s	0.74
2524.1953125	0	conf-resp	201	2584776	0.6279	1.8304	1.1844	0.83409	s	0.74
2526.705078125	0	stim-adapt	100	2587346	1.2064	1.2485	1.1844	1.9436	m	0.5
2529.0849609375	0	miss	102	2589783	1.2064	1.2485	1.1844	1.9436	m	0.5
2529.595703125	0	conf	200	2590306	1.2064	1.2485	1.1844	1.9436	m	0.5
2530.845703125	0	conf-resp	201	2591586	1.2064	1.2485	1.1844	1.9436	m	0.5
2533.388671875	0	stim-adapt	100	2594190	0.47597	2.7949	1.2096	1.9759	i	0.6
2535.0068359375	0	fa	103	2595847	0.47597	2.7949	1.2096	1.9759	i	0.6
2535.5166015625	0	conf	200	2596369	0.47597	2.7949	1.2096	1.9759	i	0.6
2538.3115234375	0	conf-resp	201	2599231	0.47597	2.7949	1.2096	1.9759	i	0.6
2540.607421875	0	stim-adapt	100	2601582	0.68484	1.6231	1.2096	1.7283	s	0.61
2542.6796875	0	cr	104	2603704	0.68484	1.6231	1.2096	1.7283	s	0.61
2543.1884765625	0	conf	200	2604225	0.68484	1.6231	1.2096	1.7283	s	0.61
2544.8125	0	conf-resp	201	2605888	0.68484	1.6231	1.2096	1.7283	s	0.61
2546.15625	0	stim-adapt	100	2607264	4.8805	3.2565	1.2096	0.77777	s	0.64
2553.376953125	0	hit	101	2614658	4.8805	3.2565	1.2096	0.77777	s	0.64
2553.88671875	0	conf	200	2615180	4.8805	3.2565	1.2096	0.77777	s	0.64
2557.14453125	0	conf-resp	201	2618516	4.8805	3.2565	1.2096	0.77777	s	0.64
2558.6298828125	0	stim-adapt	100	2620037	1.3205	1.3599	1.1844	0.90948	h	0.73
2562.173828125	0	miss	102	2623666	1.3205	1.3599	1.1844	0.90948	h	0.73
2562.6845703125	0	conf	200	2624189	1.3205	1.3599	1.1844	0.90948	h	0.73
2564.044921875	0	conf-resp	201	2625582	1.3205	1.3599	1.1844	0.90948	h	0.73
2565.1044921875	0	stim-adapt	100	2626667	0.67175	1.3531	1.2096	0.49337	i	0.82
2568.3994140625	0	miss	102	2630041	0.67175	1.3531	1.2096	0.49337	i	0.82
2568.908203125	0	conf	200	2630562	0.67175	1.3531	1.2096	0.49337	i	0.82
2570.2607421875	0	conf-resp	201	2631947	0.67175	1.3531	1.2096	0.49337	i	0.82
2572.396484375	0	stim-adapt	100	2634134	0.70151	1.3698	1.2348	1.5688	t	0.5
2574.6474609375	0	miss	102	2636439	0.70151	1.3698	1.2348	1.5688	t	0.5
2575.158203125	0	conf	200	2636962	0.70151	1.3698	1.2348	1.5688	t	0.5
2576.5283203125	0	conf-resp	201	2638365	0.70151	1.3698	1.2348	1.5688	t	0.5
2578.8603515625	0	stim-adapt	100	2640753	0.37676	2.0923	1.26	1.7657	c	1
2580.591796875	0	hit	101	2642526	0.37676	2.0923	1.26	1.7657	c	1
2581.1015625	0	conf	200	2643048	0.37676	2.0923	1.26	1.7657	c	1
2583.1943359375	0	conf-resp	201	2645191	0.37676	2.0923	1.26	1.7657	c	1
2585.5908203125	0	stim-adapt	100	2647645	0.26522	1.0562	1.2348	1.8274	r	0.61
2587.14453125	0	hit	101	2649236	0.26522	1.0562	1.2348	1.8274	r	0.61
2587.654296875	0	conf	200	2649758	0.26522	1.0562	1.2348	1.8274	r	0.61
2588.7109375	0	conf-resp	201	2650840	0.26522	1.0562	1.2348	1.8274	r	0.61
2590.396484375	0	stim-adapt	100	2652566	0.34069	1.8726	1.2096	1.1166	e	1
2592.75390625	0	hit	101	2654980	0.34069	1.8726	1.2096	1.1166	e	1
2593.26953125	0	conf	200	2655508	0.34069	1.8726	1.2096	1.1166	e	1
2595.14453125	0	conf-resp	201	2657428	0.34069	1.8726	1.2096	1.1166	e	1
2596.908203125	0	stim-adapt	100	2659234	0.33926	1.0349	1.1844	1.1977	j	0.63
2599.1669921875	0	hit	101	2661547	0.33926	1.0349	1.1844	1.1977	j	0.63
2599.67578125	0	conf	200	2662068	0.33926	1.0349	1.1844	1.1977	j	0.63
2600.7109375	0	conf-resp	201	2663128	0.33926	1.0349	1.1844	1.1977	j	0.63
2601.5751953125	0	stim-adapt	100	2664013	0.37491	1.4876	1.1592	0.29775	c	0.71
2604.7880859375	0	hit	101	2667303	0.37491	1.4876	1.1592	0.29775	c	0.71
2605.3056640625	0	conf	200	2667833	0.37491	1.4876	1.1592	0.29775	c	0.71
2606.7939453125	0	conf-resp	201	2669357	0.37491	1.4876	1.1592	0.29775	c	0.71
2609.16796875	0	stim-adapt	100	2671788	0.38819	1.099	1.134	1.7994	r	0.73
2610.8837890625	0	miss	102	2673545	0.38819	1.099	1.134	1.7994	r	0.73
2611.39453125	0	conf	200	2674068	0.38819	1.099	1.134	1.7994	r	0.73
2612.4931640625	0	conf-resp	201	2675193	0.38819	1.099	1.134	1.7994	r	0.73
2613.9697265625	0	stim-adapt	100	2676705	0.45029	1.3071	1.1592	0.90079	e	0.75
2616.64453125	0	cr	104	2679444	0.45029	1.3071	1.1592	0.90079	e	0.75
2617.1533203125	0	conf	200	2679965	0.45029	1.3071	1.1592	0.90079	e	0.75
2618.4609375	0	conf-resp	201	2681304	0.45029	1.3071	1.1592	0.90079	e	0.75
2619.44140625	0	stim-adapt	100	2682308	0.3179	1.8388	1.1592	0.41134	j	0.89
2622.4794921875	0	cr	104	2685419	0.3179	1.8388	1.1592	0.41134	j	0.89
2622.98828125	0	conf	200	2685940	0.3179	1.8388	1.1592	0.41134	j	0.89
2624.8271484375	0	conf-resp	201	2687823	0.3179	1.8388	1.1592	0.41134	j	0.89
2627.1953125	0	stim-adapt	100	2690248	0.75625	1.9156	1.1592	1.7993	m	0.78
2629.283203125	0	miss	102	2692386	0.75625	1.9156	1.1592	1.7993	m	0.78
2629.794921875	0	conf	200	2692910	0.75625	1.9156	1.1592	1.7993	m	0.78
2631.7099609375	0	conf-resp	201	2694871	0.75625	1.9156	1.1592	1.7993	m	0.78
2633.810546875	0	stim-adapt	100	2697022	0.33203	1.6986	1.1844	1.5252	i	0.98
2635.7421875	0	cr	104	2699000	0.33203	1.6986	1.1844	1.5252	i	0.98
2636.2607421875	0	conf	200	2699531	0.33203	1.6986	1.1844	1.5252	i	0.98
2637.9599609375	0	conf-resp	201	2701271	0.33203	1.6986	1.1844	1.5252	i	0.98
2640.298828125	0	stim-adapt	100	2703666	0.44599	1.26	1.1844	1.765	s	0.79
2642.1064453125	0	miss	102	2705517	0.44599	1.26	1.1844	1.765	s	0.79
2642.6162109375	0	conf	200	2706039	0.44599	1.26	1.1844	1.765	s	0.79
2643.876953125	0	conf-resp	201	2707330	0.44599	1.26	1.1844	1.765	s	0.79
2645.013671875	0	stim-adapt	100	2708494	1.7821	1.8726	1.2096	0.5699	s	0.82
2649.34375	0	cr	104	2712928	1.7821	1.8726	1.2096	0.5699	s	0.82
2649.8544921875	0	conf	200	2713451	1.7821	1.8726	1.2096	0.5699	s	0.82
2651.7275390625	0	conf-resp	201	2715369	1.7821	1.8726	1.2096	0.5699	s	0.82
2653.6396484375	0	stim-adapt	100	2717327	0.95504	2.1519	1.2096	1.3465	m	0.72
2656.3818359375	0	miss	102	2720135	0.95504	2.1519	1.2096	1.3465	m	0.72
2656.890625	0	conf	200	2720656	0.95504	2.1519	1.2096	1.3465	m	0.72
2659.0419921875	0	conf-resp	201	2722859	0.95504	2.1519	1.2096	1.3465	m	0.72
2660.9404296875	0	stim-adapt	100	2724803	0.48323	2.0726	1.2348	1.3286	i	1
2663.2275390625	0	hit	101	2727145	0.48323	2.0726	1.2348	1.3286	i	1
2663.736328125	0	conf	200	2727666	0.48323	2.0726	1.2348	1.3286	i	1
2665.8095703125	0	conf-resp	201	2729789	0.48323	2.0726	1.2348	1.3286	i	1
2800.6103515625	0	stim-adapt	100	2867825	0.72487	1.8982	1.2096	1.9484	s	0.5
2802.5	0	miss	102	2869760	0.72487	1.8982	1.2096	1.9484	s	0.5
2803.0087890625	0	conf	200	2870281	0.72487	1.8982	1.2096	1.9484	s	0.5
2804.908203125	0	conf-resp	201	2872226	0.72487	1.8982	1.2096	1.9484	s	0.5
2806.6162109375	0	stim-adapt	100	2873975	0.75982	2.1563	1.2348	1.1417	s	1
2809.3515625	0	hit	101	2876776	0.75982	2.1563	1.2348	1.1417	s	1
2809.8671875	0	conf	200	2877304	0.75982	2.1563	1.2348	1.1417	s	1
2812.0244140625	0	conf-resp	201	2879513	0.75982	2.1563	1.2348	1.1417	s	1
2814.59375	0	stim-adapt	100	2882144	1.1004	1.106	1.2096	1.9937	m	0.59
2816.8427734375	0	hit	101	2884447	1.1004	1.106	1.2096	1.9937	m	0.59
2817.3505859375	0	conf	200	2884967	1.1004	1.106	1.2096	1.9937	m	0.59
2818.45703125	0	conf-resp	201	2886100	1.1004	1.106	1.2096	1.9937	m	0.59
2820.1318359375	0	stim-adapt	100	2887815	1.2155	1.5325	1.1844	1.1071	i	0.93
2823.375	0	cr	104	2891136	1.2155	1.5325	1.1844	1.1071	i	0.93
2823.890625	0	conf	200	2891664	1.2155	1.5325	1.1844	1.1071	i	0.93
2825.423828125	0	conf-resp	201	2893234	1.2155	1.5325	1.1844	1.1071	i	0.93
2827.0244140625	0	stim-adapt	100	2894873	3.0765	3.1142	1.1844	1.0309	s	0.88
2832.2001953125	0	hit	101	2900173	3.0765	3.1142	1.1844	1.0309	s	0.88
2832.708984375	0	conf	200	2900694	3.0765	3.1142	1.1844	1.0309	s	0.88
2835.8232421875	0	conf-resp	201	2903883	3.0765	3.1142	1.1844	1.0309	s	0.88
2837.0556640625	0	stim-adapt	100	2905145	0.46174	1.797	1.1592	0.66136	s	1
2839.9912109375	0	hit	101	2908151	0.46174	1.797	1.1592	0.66136	s	1
2840.5087890625	0	conf	200	2908681	0.46174	1.797	1.1592	0.66136	s	1
2842.3056640625	0	conf-resp	201	2910521	0.46174	1.797	1.1592	0.66136	s	1
2843.736328125	0	stim-adapt	100	2911986	1.9507	5.8393	1.134	0.86	c	0.44
2847.958984375	0	fa	103	2916310	1.9507	5.8393	1.134	0.86	c	0.44
2848.4677734375	0	conf	200	2916831	1.9507	5.8393	1.134	0.86	c	0.44
2854.3076171875	0	conf-resp	201	2922811	1.9507	5.8393	1.134	0.86	c	0.44
2855.8603515625	0	stim-adapt	100	2924401	0.53935	2.4688	1.134	0.98361	r	1
2858.5458984375	0	hit	101	2927151	0.53935	2.4688	1.134	0.98361	r	1
2859.0546875	0	conf	200	2927672	0.53935	2.4688	1.134	0.98361	r	1
2861.5244140625	0	conf-resp	201	2930201	0.53935	2.4688	1.134	0.98361	r	1
2862.234375	0	stim-adapt	100	2930928	0.56079	2.3092	1.1088	0.14207	e	1
2865.7880859375	0	hit	101	2934567	0.56079	2.3092	1.1088	0.14207	e	1
2866.296875	0	conf	200	2935088	0.56079	2.3092	1.1088	0.14207	e	1
2868.60546875	0	conf-resp	201	2937452	0.56079	2.3092	1.1088	0.14207	e	1
2870.958984375	0	stim-adapt	100	2939862	1.1323	3.1895	1.0836	1.7755	j	1
2873.439453125	0	hit	101	2942402	1.1323	3.1895	1.0836	1.7755	j	1
2873.9501953125	0	conf	200	2942925	1.1323	3.1895	1.0836	1.7755	j	1
2877.1396484375	0	conf-resp	201	2946191	1.1323	3.1895	1.0836	1.7755	j	1
2877.8359375	0	stim-adapt	100	2946904	0.35284	1.3212	1.0584	0.12927	h	0.73
2881.193359375	0	cr	104	2950342	0.35284	1.3212	1.0584	0.12927	h	0.73
2881.7021484375	0	conf	200	2950863	0.35284	1.3212	1.0584	0.12927	h	0.73
2883.0234375	0	conf-resp	201	2952216	0.35284	1.3212	1.0584	0.12927	h	0.73
2884.4619140625	0	stim-adapt	100	2953689	0.43361	1.9701	1.0584	0.87237	i	1
2887.16015625	0	hit	101	2956452	0.43361	1.9701	1.0584	0.87237	i	1
2887.669921875	0	conf	200	2956974	0.43361	1.9701	1.0584	0.87237	i	1
2889.638671875	0	conf-resp	201	2958990	0.43361	1.9701	1.0584	0.87237	i	1
2891.869140625	0	stim-adapt	100	2961274	0.92235	1.2588	1.0332	1.6533	t	0.62
2894.265625	0	miss	102	2963728	0.92235	1.2588	1.0332	1.6533	t	0.62
2894.7802734375	0	conf	200	2964255	0.92235	1.2588	1.0332	1.6533	t	0.62
2896.0400390625	0	conf-resp	201	2965545	0.92235	1.2588	1.0332	1.6533	t	0.62
2897.3974609375	0	stim-adapt	100	2966935	0.32463	1.5901	1.0584	0.78907	h	1
2900.06640625	0	hit	101	2969668	0.32463	1.5901	1.0584	0.78907	h	1
2900.58203125	0	conf	200	2970196	0.32463	1.5901	1.0584	0.78907	h	1
2902.1728515625	0	conf-resp	201	2971825	0.32463	1.5901	1.0584	0.78907	h	1
2903.9765625	0	stim-adapt	100	2973672	0.35578	1.5389	1.0332	1.2269	i	1
